_id,REC_ID,IMAGEURL,REFURL1,DIRECTION1,REFURL2,DIRECTION2,MAINROAD,CROSSROAD,OBJECTID,REFURL3,DIRECTION3,REFURL4,DIRECTION4,geometry
374,8616,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8616.jpg,None,None,None,None,KEELE ST,SHEPPARD AVE W,374,None,None,None,None,"{""coordinates"": [[-79.4864519947699, 43.7447770044339]], ""type"": ""MultiPoint""}"
375,8617,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8617.jpg,None,None,None,None,DON MILLS RD,OVERLEA BLVD / GATEWAY BLVD,375,None,None,None,None,"{""coordinates"": [[-79.3343940057242, 43.7099960039181]], ""type"": ""MultiPoint""}"
376,8618,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8618.jpg,None,None,None,None,DON MILLS RD,OVERLEA BLVD / GATEWAY BLVD,376,None,None,None,None,"{""coordinates"": [[-79.3343940057242, 43.7099960039181]], ""type"": ""MultiPoint""}"
377,8619,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8619.jpg,None,None,None,None,OVERLEA BLVD,THORNCLIFFE PARK DR,377,None,None,None,None,"{""coordinates"": [[-79.3436250025507, 43.7074730060253]], ""type"": ""MultiPoint""}"
378,8620,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8620.jpg,None,None,None,None,KENNEDY RD,ELLESMERE RD,378,None,None,None,None,"{""coordinates"": [[-79.2810780069511, 43.7658020019069]], ""type"": ""MultiPoint""}"
379,8621,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8621.jpg,None,None,None,None,KENNEDY RD,ELLESMERE RD,379,None,None,None,None,"{""coordinates"": [[-79.2810780069511, 43.7658020019069]], ""type"": ""MultiPoint""}"
380,8622,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8622.jpg,None,None,None,None,ELLESMERE RD,MIDLAND AVE,380,None,None,None,None,"{""coordinates"": [[-79.2711099947681, 43.7679240068039]], ""type"": ""MultiPoint""}"
381,8623,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8623.jpg,None,None,None,None,ELLESMERE RD,MIDLAND AVE,381,None,None,None,None,"{""coordinates"": [[-79.2711099947681, 43.7679240068039]], ""type"": ""MultiPoint""}"
382,8624,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8624.jpg,None,None,None,None,ELLESMERE RD,BRIMLEY RD,382,None,None,None,None,"{""coordinates"": [[-79.2618729926723, 43.7719419975476]], ""type"": ""MultiPoint""}"
383,8625,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8625.jpg,None,None,None,None,BRIMLEY RD,OMNI DR / GOLDEN GATE CRT,383,None,None,None,None,"{""coordinates"": [[-79.2618730081951, 43.7719599999112]], ""type"": ""MultiPoint""}"
384,8626,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8626.jpg,None,None,None,None,MCCOWAN RD,ELLESMERE RD,384,None,None,None,None,"{""coordinates"": [[-79.251497995166, 43.7721420056226]], ""type"": ""MultiPoint""}"
385,8627,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8627.jpg,None,None,None,None,MCCOWAN RD,ELLESMERE RD,385,None,None,None,None,"{""coordinates"": [[-79.251497995166, 43.7721420056226]], ""type"": ""MultiPoint""}"
386,8628,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8628.jpg,None,None,None,None,ELLESMERE RD,MORNINGSIDE AVE,386,None,None,None,None,"{""coordinates"": [[-79.1933420001643, 43.7853440023858]], ""type"": ""MultiPoint""}"
387,8629,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8629.jpg,None,None,None,None,ELLESMERE RD,MORNINGSIDE AVE,387,None,None,None,None,"{""coordinates"": [[-79.1933420001643, 43.7853440023858]], ""type"": ""MultiPoint""}"
388,8630,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8630.jpg,None,None,None,None,SHEPPARD AVE W,WILMINGTON AVE / FAYWOOD BLVD,388,None,None,None,None,"{""coordinates"": [[-79.4519179982519, 43.7526880080217]], ""type"": ""MultiPoint""}"
389,8631,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8631.jpg,None,None,None,None,SHEPPARD AVE W,WILMINGTON AVE / FAYWOOD BLVD,389,None,None,None,None,"{""coordinates"": [[-79.4519179982519, 43.7526880080217]], ""type"": ""MultiPoint""}"
390,8632,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8632.jpg,None,None,None,None,EGLINTON AVE W,W R ALLEN RD S / PRIVATE ACCESS,390,None,None,None,None,"{""coordinates"": [[-79.4364610042236, 43.6986850071625]], ""type"": ""MultiPoint""}"
391,8633,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8633.jpg,None,None,None,None,EGLINTON AVE W,W R ALLEN RD S / PRIVATE ACCESS,391,None,None,None,None,"{""coordinates"": [[-79.4364610042236, 43.6986850071625]], ""type"": ""MultiPoint""}"
392,8634,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8634.jpg,None,None,None,None,EASTERN AVE,CHERRY ST / SUMACH ST,392,None,None,None,None,"{""coordinates"": [[-79.3585330000578, 43.6539060066813]], ""type"": ""MultiPoint""}"
393,8635,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8635.jpg,None,None,None,None,EASTERN AVE,CHERRY ST / SUMACH ST,393,None,None,None,None,"{""coordinates"": [[-79.3585330000578, 43.6539060066813]], ""type"": ""MultiPoint""}"
394,8636,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8636.jpg,None,None,None,None,ST GEORGE ST,HARBORD ST / HOSKIN AVE,394,None,None,None,None,"{""coordinates"": [[-79.3984440024924, 43.6641090067466]], ""type"": ""MultiPoint""}"
395,8637,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8637.jpg,None,None,None,None,ST GEORGE ST,HARBORD ST / HOSKIN AVE,395,None,None,None,None,"{""coordinates"": [[-79.3984440024924, 43.6641090067466]], ""type"": ""MultiPoint""}"
396,8638,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8638.jpg,None,None,None,None,DUPONT ST,SPADINA RD,396,None,None,None,None,"{""coordinates"": [[-79.4071219955088, 43.6748570085423]], ""type"": ""MultiPoint""}"
397,8639,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8639.jpg,None,None,None,None,WARDEN AVE,HUNTINGWOOD DR,397,None,None,None,None,"{""coordinates"": [[-79.3109519999502, 43.7854770033652]], ""type"": ""MultiPoint""}"
398,8640,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8640.jpg,None,None,None,None,WARDEN AVE,HUNTINGWOOD DR,398,None,None,None,None,"{""coordinates"": [[-79.3109519999502, 43.7854770033652]], ""type"": ""MultiPoint""}"
399,8641,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8641.jpg,None,None,None,None,EGLINTON AVE W,JANE ST,399,None,None,None,None,"{""coordinates"": [[-79.4988230005401, 43.6844760039468]], ""type"": ""MultiPoint""}"
400,8642,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8642.jpg,None,None,None,None,EGLINTON AVE W,JANE ST,400,None,None,None,None,"{""coordinates"": [[-79.4988230005401, 43.6844760039468]], ""type"": ""MultiPoint""}"
401,8643,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8643.jpg,None,None,None,None,BRIMLEY RD,TRITON RD,401,None,None,None,None,"{""coordinates"": [[-79.2624299989102, 43.7733739998014]], ""type"": ""MultiPoint""}"
402,8644,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8644.jpg,None,None,None,None,VICTORIA PARK AVE,GORDON BAKER RD,402,None,None,None,None,"{""coordinates"": [[-79.339209005151, 43.8106600078298]], ""type"": ""MultiPoint""}"
403,8645,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8645.jpg,None,None,None,None,BURNHAMTHORPE RD,MILL RD,403,None,None,None,None,"{""coordinates"": [[-79.584367996003, 43.6392049999158]], ""type"": ""MultiPoint""}"
404,8646,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8646.jpg,None,None,None,None,EGLINTON AVE W,W R ALLEN RD N,404,None,None,None,None,"{""coordinates"": [[-79.4350329972478, 43.6989900051041]], ""type"": ""MultiPoint""}"
405,8647,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8647.jpg,None,None,None,None,BATHURST ST,ROBINSON ST / CARR ST,405,None,None,None,None,"{""coordinates"": [[-79.4046489955711, 43.6488310018909]], ""type"": ""MultiPoint""}"
406,8648,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8648.jpg,None,None,None,None,BATHURST ST,ROBINSON ST / CARR ST,406,None,None,None,None,"{""coordinates"": [[-79.4046489955711, 43.6488310018909]], ""type"": ""MultiPoint""}"
407,8649,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8649.jpg,None,None,None,None,BATHURST ST,ADELAIDE ST W,407,None,None,None,None,"{""coordinates"": [[-79.4032330021747, 43.6451920089788]], ""type"": ""MultiPoint""}"
408,8650,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8650.jpg,None,None,None,None,BATHURST ST,FORT YORK BLVD,408,None,None,None,None,"{""coordinates"": [[-79.4006489981111, 43.6388390081386]], ""type"": ""MultiPoint""}"
409,8651,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8651.jpg,None,None,None,None,KING ST E,RIVER ST / LOWER RIVER ST,409,None,None,None,None,"{""coordinates"": [[-79.356158001295, 43.6568679982353]], ""type"": ""MultiPoint""}"
410,8652,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8652.jpg,None,None,None,None,BAYVIEW AVE,POTTERY RD / PRIVATE ACCESS,410,None,None,None,None,"{""coordinates"": [[-79.365966995357, 43.6829140056818]], ""type"": ""MultiPoint""}"
411,8653,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8653.jpg,None,None,None,None,MOUNT PLEASANT RD,ROXBOROUGH DR,411,None,None,None,None,"{""coordinates"": [[-79.3824169997365, 43.6807349984565]], ""type"": ""MultiPoint""}"
412,8654,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8654.jpg,None,None,None,None,BATHURST ST,WELLINGTON ST W,412,None,None,None,None,"{""coordinates"": [[-79.4021959967804, 43.6426549992226]], ""type"": ""MultiPoint""}"
413,8655,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8655.jpg,None,None,None,None,ELLESMERE RD,BOROUGH APPROACH W,413,None,None,None,None,"{""coordinates"": [[-79.2581290047761, 43.7707610047888]], ""type"": ""MultiPoint""}"
414,8656,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8656.jpg,None,None,None,None,ELLESMERE RD,BOROUGH APPROACH W,414,None,None,None,None,"{""coordinates"": [[-79.2581290047761, 43.7707610047888]], ""type"": ""MultiPoint""}"
415,8888,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8888.jpg,None,None,None,None,DON MILLS RD,EGLINTON AVE E,415,None,None,None,None,"{""coordinates"": [[-79.2581290047761, 43.7707610047888]], ""type"": ""MultiPoint""}"
416,9100,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9100.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9100n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9100e.jpg,East,DON VALLEY PARKWAY,EASTERN AVE,416,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9100s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9100w.jpg,West,"{""coordinates"": [[-79.3524119952607, 43.6568470028083]], ""type"": ""MultiPoint""}"
417,9101,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9101.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9101n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9101e.jpg,East,DON VALLEY PARKWAY,DUNDAS ST E,417,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9101s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9101w.jpg,West,"{""coordinates"": [[-79.3547479999587, 43.6618990027157]], ""type"": ""MultiPoint""}"
418,9102,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9102.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9102n.jpg,North,None,None,DON VALLEY PARKWAY,PRINCE EDWARD VIADUCT / DANFORTH AVE,418,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9102s.jpg,South,None,None,"{""coordinates"": [[-79.3589880056487, 43.6719379994654]], ""type"": ""MultiPoint""}"
419,9103,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9103.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9103n.jpg,North,None,None,DON VALLEY PARKWAY,PRINCE EDWARD VIADUCT / BLOOR ST E,419,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9103s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9103w.jpg,West,"{""coordinates"": [[-79.3627990035123, 43.6815390056529]], ""type"": ""MultiPoint""}"
420,9104,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9104.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9104n.jpg,North,None,None,DON VALLEY PARKWAY S,LEASIDE BDGE,420,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9104s.jpg,South,None,None,"{""coordinates"": [[-79.3573090027233, 43.6934500073592]], ""type"": ""MultiPoint""}"
421,9105,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9105.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9105n.jpg,North,None,None,DON VALLEY PARKWAY,LEASIDE BDGE,421,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9105s.jpg,South,None,None,"{""coordinates"": [[-79.3495169988887, 43.698183000675]], ""type"": ""MultiPoint""}"
422,9106,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9106.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9106n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9106e.jpg,East,DON VALLEY PARKWAY S,DON MILLS RD,422,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9106s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9106w.jpg,West,"{""coordinates"": [[-79.33760500687, 43.7005990065432]], ""type"": ""MultiPoint""}"
423,9108,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9108.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9108n.jpg,North,None,None,DON VALLEY PARKWAY,SPANBRIDGE RD,423,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9108s.jpg,South,None,None,"{""coordinates"": [[-79.3313179946592, 43.7076860024448]], ""type"": ""MultiPoint""}"
424,9109,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9109.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9109n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9109e.jpg,East,DON VALLEY PARKWAY,SPANBRIDGE RD,424,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9109s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9109w.jpg,West,"{""coordinates"": [[-79.3250279902538, 43.7126170083698]], ""type"": ""MultiPoint""}"
425,9110,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9110.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9110n.jpg,North,None,None,DON VALLEY PARKWAY N,ST DENNIS DR,425,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9110s.jpg,South,None,None,"{""coordinates"": [[-79.3272860007317, 43.7180650056625]], ""type"": ""MultiPoint""}"
426,9111,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9111.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9111n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9111e.jpg,East,DON VALLEY PARKWAY,EGLINTON AVE E,426,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9111s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9111w.jpg,West,"{""coordinates"": [[-79.3299969948379, 43.7235310002238]], ""type"": ""MultiPoint""}"
427,9112,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9112.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9112n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9112e.jpg,East,WYNFORD DR,WYNFORD DVP N RUMP,427,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9112s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9112w.jpg,West,"{""coordinates"": [[-79.3300139955125, 43.7269910035716]], ""type"": ""MultiPoint""}"
428,9113,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9113.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9113n.jpg,North,None,None,DON VALLEY PARKWAY,CONCORDE GT,428,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9113s.jpg,South,None,None,"{""coordinates"": [[-79.3305190031422, 43.7309400013097]], ""type"": ""MultiPoint""}"
429,9114,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9114.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9114n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9114e.jpg,East,DON VALLEY PARKWAY N,LAWRENCE AVE E,429,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9114s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9114w.jpg,West,"{""coordinates"": [[-79.3318240037522, 43.7396720012104]], ""type"": ""MultiPoint""}"
430,9115,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9115.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9115n.jpg,North,None,None,DON VALLEY PARKWAY N,BROOKBANKS DR,430,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9115s.jpg,South,None,None,"{""coordinates"": [[-79.333251989374, 43.7492470071044]], ""type"": ""MultiPoint""}"
431,9116,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9116.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9116n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9116e.jpg,East,DON VALLEY PARKWAY N,YORK MILLS E DVP N RAMP,431,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9116s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9116w.jpg,West,"{""coordinates"": [[-79.3353700007091, 43.7579560075967]], ""type"": ""MultiPoint""}"
432,9200,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9200.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9200e.jpg,East,LAKE SHORE BLVD E,DON ROADWAY,432,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9200w.jpg,West,"{""coordinates"": [[-79.3492809942495, 43.6499680066663]], ""type"": ""MultiPoint""}"
433,9201,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9201.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9201e.jpg,East,F G GARDINER XY,PARLIAMENT ST,433,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9201w.jpg,West,"{""coordinates"": [[-79.3610430031224, 43.6477380054014]], ""type"": ""MultiPoint""}"
434,9202,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9202.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9202e.jpg,East,F G GARDINER XY,LOWER JARVIS ST,434,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9202w.jpg,West,"{""coordinates"": [[-79.3700230063546, 43.6456270004132]], ""type"": ""MultiPoint""}"
435,9203,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9203.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9203e.jpg,East,LAKE SHORE BLVD W,BREMNER BLVD,435,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9203w.jpg,West,"{""coordinates"": [[-79.3792179911381, 43.6423109978803]], ""type"": ""MultiPoint""}"
436,9204,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9204.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9204n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9204e.jpg,East,LAKE SHORE BLVD W,REES ST,436,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9204s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9204w.jpg,West,"{""coordinates"": [[-79.3868910021573, 43.6395140097562]], ""type"": ""MultiPoint""}"
437,9205,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9205.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9205e.jpg,East,F G GARDINER XY E,SPADINA AVE,437,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9205w.jpg,West,"{""coordinates"": [[-79.3943709985173, 43.6381470064883]], ""type"": ""MultiPoint""}"
438,9206,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9206.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9206n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9206e.jpg,East,F G GARDINER XY E,BATHURST ST,438,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9206s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9206w.jpg,West,"{""coordinates"": [[-79.4004800005971, 43.6378270070491]], ""type"": ""MultiPoint""}"
439,9207,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9207.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9207e.jpg,East,F G GARDINER XY E,STRACHAN AVE,439,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9207w.jpg,West,"{""coordinates"": [[-79.4117380059441, 43.6373570019154]], ""type"": ""MultiPoint""}"
440,9208,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9208.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9208e.jpg,East,F G GARDINER XY E,DUFFERIN ST,440,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9208w.jpg,West,"{""coordinates"": [[-79.4222449952726, 43.634504009513]], ""type"": ""MultiPoint""}"
441,9209,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9209.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9209e.jpg,East,F G GARDINER XY E,NET DR,441,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9209w.jpg,West,"{""coordinates"": [[-79.4378829948916, 43.6341280019222]], ""type"": ""MultiPoint""}"
442,9210,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9210.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9210e.jpg,East,F G GARDINER XY E,PARKSIDE DR,442,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9210w.jpg,West,"{""coordinates"": [[-79.4499439940186, 43.638305007358]], ""type"": ""MultiPoint""}"
443,9211,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9211.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9211e.jpg,East,F G GARDINER XY E,ELLIS AVE,443,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9211w.jpg,West,"{""coordinates"": [[-79.4622069976607, 43.6379430029546]], ""type"": ""MultiPoint""}"
444,9212,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9212.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9212e.jpg,East,QUEENSWAY E GARDINER RAMP,F G GARDINER XY E,444,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9212w.jpg,West,"{""coordinates"": [[-79.4695400027085, 43.6349740064415]], ""type"": ""MultiPoint""}"
445,9213,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9213.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9213e.jpg,East,GARDINER E LAKE SHORE WEST E RAMP,LAKE SHORE BLVD W,445,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9213w.jpg,West,"{""coordinates"": [[-79.4761250018304, 43.6310649990376]], ""type"": ""MultiPoint""}"
446,9214,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9214.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9214e.jpg,East,F G GARDINER XY E,PARK LAWN RD,446,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9214w.jpg,West,"{""coordinates"": [[-79.4818560015722, 43.6273100042685]], ""type"": ""MultiPoint""}"
